"stimuli","lemma","n","percent"
"arrival_5","stomach",1,3.125
"arrival_5","store",6,18.75
"arrival_5","storey",1,3.125
"arrival_5","story",14,43.75
"arrival_5","stove",2,6.25
"arrival_5","strange",1,3.125
"arrival_5","stranger",2,6.25
"arrival_5","strawberry",1,3.125
"arrival_5","street",17,53.125
"arrival_5","string",5,15.625
"arrival_5","structure",6,18.75
"arrival_5","stuff",5,15.625
"arrival_5","style",1,3.125
"arrival_5","suit",10,31.25
"arrival_5","suitcase",1,3.125
"arrival_5","suits",1,3.125
"arrival_5","sun",4,12.5
"arrival_5","supper",1,3.125
"arrival_5","suspender",6,18.75
"arrival_5","symbol",1,3.125
"arrival_5","system",1,3.125
"arrival_5","t",2,6.25
"arrival_5","table",24,75
"arrival_5","tablecloth",1,3.125
"arrival_5","tabletop",2,6.25
"arrival_5","tail",14,43.75
"arrival_5","take",1,3.125
"arrival_5","talk",3,9.375
"arrival_5","tallest",1,3.125
"arrival_5","tank",1,3.125
"arrival_5","tapestry",2,6.25
"arrival_5","taste",1,3.125
"arrival_5","tea",1,3.125
"arrival_5","teach",1,3.125
"arrival_5","teapot",1,3.125
"arrival_5","temple",2,6.25
"arrival_5","tentacle",1,3.125
"arrival_5","terra",1,3.125
"arrival_5","terrace",1,3.125
"arrival_5","the",1,3.125
"arrival_5","thing",23,71.875
"arrival_5","thitey",2,6.25
"arrival_5","throng",1,3.125
"arrival_5","thumb",1,3.125
"arrival_5","ticket",1,3.125
"arrival_5","tie",2,6.25
"arrival_5","time",12,37.5
"arrival_5","tiny",1,3.125
"arrival_5","toast",5,15.625
"arrival_5","ton",1,3.125
"arrival_5","tone",2,6.25
"arrival_5","tong",6,18.75
"arrival_5","tool",4,12.5
"arrival_5","top",13,40.625
"arrival_5","torch",8,25
"arrival_5","towers",1,3.125
"arrival_5","town",13,40.625
"arrival_5","townhouse",1,3.125
"arrival_5","train",1,3.125
"arrival_5","transaction",3,9.375
"arrival_5","transportation",1,3.125
"arrival_5","traveler",1,3.125
"arrival_5","tray",1,3.125
"arrival_5","treasure",1,3.125
"arrival_5","treat",1,3.125
"arrival_5","triangle",1,3.125
"arrival_5","triangular",1,3.125
"arrival_5","trumpet",3,9.375
"arrival_5","tub",1,3.125
"arrival_5","tuba",1,3.125
"arrival_5","tube",1,3.125
"arrival_5","turkey",4,12.5
"arrival_5","turn",1,3.125
"arrival_5","turtle",1,3.125
"arrival_5","twilight",1,3.125
"arrival_5","type",14,43.75
"arrival_5","uh",10,31.25
"arrival_5","um",10,31.25
"arrival_5","umm",8,25
"arrival_5","under",1,3.125
"arrival_5","undershirt",1,3.125
"arrival_5","uniform",3,9.375
"arrival_5","up",5,15.625
"arrival_5","upwards",1,3.125
"arrival_5","urn",2,6.25
"arrival_5","utensil",2,6.25
"arrival_5","valf",1,3.125
"arrival_5","variety",1,3.125
"arrival_5","vase",8,25
"arrival_5","vegetable",11,34.375
"arrival_5","vegetables",1,3.125
"arrival_5","veggy",1,3.125
"arrival_5","vending",1,3.125
"arrival_5","vendor",2,6.25
"arrival_5","venice",1,3.125
"arrival_5","version",1,3.125
"arrival_5","vessel",4,12.5
"arrival_5","vest",9,28.125
"arrival_5","view",3,9.375
"arrival_5","viewer",1,3.125
"arrival_5","village",4,12.5
"arrival_5","visitor",1,3.125
"arrival_5","wagon",2,6.25
"arrival_5","waistcoat",1,3.125
"arrival_5","wake",2,6.25
"arrival_5","walk",4,12.5
"arrival_5","walking",3,9.375
"arrival_5","wall",16,50
"arrival_5","ware",1,3.125
"arrival_5","watch",1,3.125
"arrival_5","water",18,56.25
"arrival_5","waterway",2,6.25
"arrival_5","way",11,34.375
"arrival_5","we",1,3.125
"arrival_5","weight",1,3.125
"arrival_5","welcome",1,3.125
"arrival_5","whale",1,3.125
"arrival_5","whatever",1,3.125
"arrival_5","wheel",6,18.75
"arrival_5","whip",1,3.125
"arrival_5","white",4,12.5
"arrival_5","wife",15,46.875
"arrival_5","wind",2,6.25
"arrival_5","window",15,46.875
"arrival_5","windowsill",2,6.25
"arrival_5","wine",12,37.5
"arrival_5","within",1,3.125
"arrival_5","woman",27,84.375
"arrival_5","wood",1,3.125
"arrival_5","work",9,28.125
"arrival_5","workbench",1,3.125
"arrival_5","worker",2,6.25
"arrival_5","workman",1,3.125
"arrival_5","workshop",1,3.125
"arrival_5","world",3,9.375
"arrival_5","wow",1,3.125
"arrival_5","wrench",8,25
"arrival_5","xylophone",2,6.25
"arrival_5","yard",2,6.25
"arrival_5","yeah",1,3.125
"arrival_5","yep",1,3.125
"arrival_5","yes",2,6.25
"arrival_5","zoom",1,3.125
"arrival_6","1900",1,3.125
"arrival_6","1920",1,3.125
"arrival_6","1940",1,3.125
"arrival_6","1st",1,3.125
"arrival_6","40",1,3.125
"arrival_6","50s",1,3.125
"arrival_6","a",1,3.125
"arrival_6","across",1,3.125
"arrival_6","activity",1,3.125
"arrival_6","adult",3,9.375
"arrival_6","aframe",1,3.125
"arrival_6","age",1,3.125
"arrival_6","ah",2,6.25
"arrival_6","air",13,40.625
"arrival_6","airmail",1,3.125
"arrival_6","airplane",1,3.125
"arrival_6","airship",2,6.25
"arrival_6","almost",2,6.25
"arrival_6","alright",1,3.125
"arrival_6","angle",1,3.125
"arrival_6","animal",18,56.25
"arrival_6","answer",1,3.125
"arrival_6","apartment",5,15.625
"arrival_6","appear",2,6.25
"arrival_6","arain",1,3.125
"arrival_6","arch",1,3.125
"arrival_6","area",5,15.625
"arrival_6","arm",3,9.375
"arrival_6","art",1,3.125
"arrival_6","artichoke",3,9.375
"arrival_6","artwork",1,3.125
"arrival_6","ask",1,3.125
"arrival_6","asleep",1,3.125
"arrival_6","attention",1,3.125
"arrival_6","axolotl",1,3.125
"arrival_6","aztec",1,3.125
"arrival_6","baby",11,34.375
"arrival_6","back",4,12.5
"arrival_6","background",13,40.625
"arrival_6","backside",1,3.125
"arrival_6","bag",1,3.125
"arrival_6","ball",3,9.375
"arrival_6","balloon",15,46.875
"arrival_6","basket",14,43.75
"arrival_6","be",3,9.375
"arrival_6","beak",5,15.625
"arrival_6","bean",1,3.125
"arrival_6","beautiful",1,3.125
"arrival_6","bed",22,68.75
"arrival_6","bedroom",3,9.375
"arrival_6","beginning",3,9.375
"arrival_6","beige",1,3.125
"arrival_6","being",1,3.125
"arrival_6","bell",2,6.25
"arrival_6","bend",1,3.125
"arrival_6","beneath",1,3.125
"arrival_6","beverage",1,3.125
"arrival_6","bigger",1,3.125
"arrival_6","bill",6,18.75
"arrival_6","bird",26,81.25
"arrival_6","birth",1,3.125
"arrival_6","birthday",2,6.25
"arrival_6","bit",8,25
"arrival_6","black",3,9.375
"arrival_6","blacker",1,3.125
"arrival_6","blackness",1,3.125
"arrival_6","blimp",1,3.125
"arrival_6","block",1,3.125
"arrival_6","bloom",2,6.25
"arrival_6","blouse",1,3.125
"arrival_6","blow",1,3.125
"arrival_6","board",1,3.125
"arrival_6","boat",12,37.5
"arrival_6","body",1,3.125
"arrival_6","book",7,21.875
"arrival_6","bookcase",2,6.25
"arrival_6","bookshelf",2,6.25
"arrival_6","boot",22,68.75
"arrival_6","bottle",1,3.125
"arrival_6","bottom",6,18.75
"arrival_6","bowl",21,65.625
"arrival_6","box",9,28.125
"arrival_6","boy",2,6.25
"arrival_6","branch",1,3.125
"arrival_6","bread",1,3.125
"arrival_6","breakfast",1,3.125
"arrival_6","bridge",1,3.125
"arrival_6","broader",1,3.125
"arrival_6","brother",3,9.375
"arrival_6","bry",1,3.125
"arrival_6","bud",3,9.375
"arrival_6","bug",1,3.125
"arrival_6","build",1,3.125
"arrival_6","building",22,68.75
"arrival_6","bulb",1,3.125
"arrival_6","bulbous",1,3.125
"arrival_6","bull",1,3.125
"arrival_6","bulletin",1,3.125
"arrival_6","bunch",6,18.75
"arrival_6","burial",1,3.125
"arrival_6","bushes",2,6.25
"arrival_6","butterfly",3,9.375
"arrival_6","button",7,21.875
"arrival_6","buttons",3,9.375
"arrival_6","cabinet",1,3.125
"arrival_6","cactus",1,3.125
"arrival_6","camera",1,3.125
"arrival_6","can",1,3.125
"arrival_6","candlelight",1,3.125
"arrival_6","canister",1,3.125
"arrival_6","cap",1,3.125
"arrival_6","capacity",1,3.125
"arrival_6","care",2,6.25
"arrival_6","cash",1,3.125
"arrival_6","casing",1,3.125
"arrival_6","castle",1,3.125
"arrival_6","cat",2,6.25
"arrival_6","catcher",1,3.125
"arrival_6","cement",1,3.125
"arrival_6","center",9,28.125
"arrival_6","centre",1,3.125
"arrival_6","ceramic",1,3.125
"arrival_6","chair",7,21.875
"arrival_6","change",4,12.5
"arrival_6","changing",1,3.125
"arrival_6","charcoal",1,3.125
"arrival_6","chick",1,3.125
"arrival_6","child",20,62.5
"arrival_6","childhood",1,3.125
"arrival_6","chimney",9,28.125
"arrival_6","church",1,3.125
"arrival_6","circle",8,25
"arrival_6","city",12,37.5
"arrival_6","cityscape",4,12.5
"arrival_6","class",1,3.125
"arrival_6","claudio",1,3.125
"arrival_6","clay",2,6.25
"arrival_6","climb",1,3.125
"arrival_6","climbs",2,6.25
"arrival_6","clip",1,3.125
"arrival_6","cloak",1,3.125
"arrival_6","clock",3,9.375
"arrival_6","clockwork",1,3.125
"arrival_6","close",4,12.5
"arrival_6","closer",1,3.125
"arrival_6","closeup",1,3.125
"arrival_6","cloth",2,6.25
"arrival_6","clothes",5,15.625
"arrival_6","clothesline",4,12.5
"arrival_6","clothing",2,6.25
"arrival_6","cloud",5,15.625
"arrival_6","clouds",1,3.125
"arrival_6","clue",1,3.125
"arrival_6","coat",9,28.125
"arrival_6","cocktail",1,3.125
"arrival_6","code",1,3.125
"arrival_6","coffee",18,56.25
"arrival_6","coin",20,62.5
"arrival_6","color",3,9.375
"arrival_6","column",1,3.125
"arrival_6","combination",1,3.125
"arrival_6","companion",3,9.375
"arrival_6","component",1,3.125
"arrival_6","comrade",1,3.125
"arrival_6","cone",6,18.75
"arrival_6","conifer",1,3.125
"arrival_6","connect",1,3.125
"arrival_6","container",3,9.375
"arrival_6","content",1,3.125
"arrival_6","continue",1,3.125
"arrival_6","continuing",1,3.125
"arrival_6","contraption",6,18.75
"arrival_6","control",1,3.125
"arrival_6","cookie",1,3.125
"arrival_6","corner",2,6.25
"arrival_6","countertop",1,3.125
"arrival_6","countryside",2,6.25
"arrival_6","couple",11,34.375
"arrival_6","courteous",1,3.125
"arrival_6","crab",2,6.25
"arrival_6","craft",1,3.125
"arrival_6","crane",4,12.5
"arrival_6","cream",2,6.25
"arrival_6","creams",1,3.125
"arrival_6","creation",1,3.125
"arrival_6","creature",15,46.875
"arrival_6","critter",1,3.125
"arrival_6","crystal",1,3.125
"arrival_6","cuboid",1,3.125
"arrival_6","cup",24,75
"arrival_6","cupboard",1,3.125
"arrival_6","curb",1,3.125
"arrival_6","curl",1,3.125
"arrival_6","curlicue",1,3.125
"arrival_6","curling",1,3.125
"arrival_6","currency",2,6.25
"arrival_6","curve",1,3.125
"arrival_6","curved",1,3.125
"arrival_6","curving",1,3.125
"arrival_6","curvy",1,3.125
"arrival_6","cylinder",3,9.375
"arrival_6","dad",2,6.25
"arrival_6","daisy",3,9.375
"arrival_6","dandelion",10,31.25
"arrival_6","dark",1,3.125
"arrival_6","darken",1,3.125
"arrival_6","darker",1,3.125
"arrival_6","darkness",2,6.25
"arrival_6","dart",1,3.125
"arrival_6","daughter",9,28.125
"arrival_6","day",5,15.625
"arrival_6","daytoday",1,3.125
"arrival_6","decay",1,3.125
"arrival_6","decide",1,3.125
"arrival_6","decoration",1,3.125
"arrival_6","description",1,3.125
"arrival_6","design",4,12.5
"arrival_6","desk",15,46.875
"arrival_6","dessert",1,3.125
"arrival_6","destination",1,3.125
"arrival_6","detail",2,6.25
"arrival_6","device",2,6.25
"arrival_6","dial",1,3.125
"arrival_6","dialogue",1,3.125
"arrival_6","dining",2,6.25
"arrival_6","dinner",3,9.375
"arrival_6","direction",13,40.625
"arrival_6","disc",2,6.25
"arrival_6","dish",14,43.75
"arrival_6","dishwasher",2,6.25
"arrival_6","disintegrate",1,3.125
"arrival_6","disintegrating",1,3.125
"arrival_6","distance",6,18.75
"arrival_6","divide",1,3.125
"arrival_6","document",1,3.125
"arrival_6","dog",2,6.25
"arrival_6","dollar",2,6.25
"arrival_6","dome",1,3.125
"arrival_6","doodle",1,3.125
"arrival_6","door",8,25
"arrival_6","dot",2,6.25
"arrival_6","down",1,3.125
"arrival_6","dragon",2,6.25
"arrival_6","dragonfly",2,6.25
"arrival_6","dragons",1,3.125
"arrival_6","draw",7,21.875
"arrival_6","drawer",1,3.125
"arrival_6","drawing",20,62.5
"arrival_6","dream",1,3.125
"arrival_6","dress",2,6.25
"arrival_6","dresser",2,6.25
"arrival_6","drew",1,3.125
"arrival_6","drink",1,3.125
"arrival_6","drop",2,6.25
"arrival_6","dropoff",1,3.125
"arrival_6","duck",1,3.125
"arrival_6","ear",4,12.5
"arrival_6","ears",1,3.125
"arrival_6","earth",1,3.125
"arrival_6","edge",11,34.375
"arrival_6","edifice",1,3.125
"arrival_6","effect",1,3.125
"arrival_6","egg",6,18.75
"arrival_6","elephant",1,3.125
"arrival_6","emerge",2,6.25
"arrival_6","end",13,40.625
"arrival_6","endings",1,3.125
"arrival_6","envelope",27,84.375
"arrival_6","equipment",2,6.25
"arrival_6","evening",1,3.125
"arrival_6","evolution",2,6.25
"arrival_6","expression",1,3.125
"arrival_6","eye",3,9.375
"arrival_6","eyeball",1,3.125
"arrival_6","fabric",4,12.5
"arrival_6","face",9,28.125
"arrival_6","fact",2,6.25
"arrival_6","factory",4,12.5
"arrival_6","fading",1,3.125
"arrival_6","fall",2,6.25
"arrival_6","fallen",1,3.125
"arrival_6","family",23,71.875
"arrival_6","fantasy",4,12.5
"arrival_6","fashion",1,3.125
"arrival_6","father",12,37.5
"arrival_6","feather",1,3.125
"arrival_6","feed",1,3.125
"arrival_6","feel",1,3.125
"arrival_6","ferris",1,3.125
"arrival_6","fewer",1,3.125
"arrival_6","fiber",1,3.125
"arrival_6","field",2,6.25
"arrival_6","figure",6,18.75
"arrival_6","filament",1,3.125
"arrival_6","fin",1,3.125
"arrival_6","find",1,3.125
"arrival_6","finger",11,34.375
"arrival_6","finish",1,3.125
"arrival_6","fire",1,3.125
"arrival_6","firefly",1,3.125
"arrival_6","fireplace",2,6.25
"arrival_6","first",1,3.125
"arrival_6","fish",6,18.75
"arrival_6","flap",2,6.25
"arrival_6","flash",1,3.125
"arrival_6","flashback",1,3.125
"arrival_6","fleck",1,3.125
"arrival_6","flex",1,3.125
"arrival_6","flight",1,3.125
"arrival_6","float",2,6.25
"arrival_6","floor",15,46.875
"arrival_6","flower",25,78.125
"arrival_6","flowers",1,3.125
"arrival_6","fly",4,12.5
"arrival_6","folding",1,3.125
"arrival_6","food",14,43.75
"arrival_6","foot",3,9.375
"arrival_6","footprint",1,3.125
"arrival_6","foreground",3,9.375
"arrival_6","forest",3,9.375
"arrival_6","fork",6,18.75
"arrival_6","form",2,6.25
"arrival_6","fountain",4,12.5
"arrival_6","frame",10,31.25
"arrival_6","framework",1,3.125
"arrival_6","friend",6,18.75
"arrival_6","frog",1,3.125
"arrival_6","front",11,34.375
"arrival_6","fruit",5,15.625
"arrival_6","fruition",1,3.125
"arrival_6","funny",1,3.125
"arrival_6","fur",1,3.125
"arrival_6","furnace",2,6.25
"arrival_6","further",1,3.125
"arrival_6","fuzze",1,3.125
"arrival_6","galosh",1,3.125
"arrival_6","game",1,3.125
"arrival_6","garment",1,3.125
"arrival_6","gas",4,12.5
"arrival_6","gaslight",1,3.125
"arrival_6","gentleman",1,3.125
"arrival_6","get",1,3.125
"arrival_6","giant",4,12.5
"arrival_6","girl",22,68.75
"arrival_6","glass",1,3.125
"arrival_6","globe",1,3.125
"arrival_6","gosh",1,3.125
"arrival_6","grain",1,3.125
"arrival_6","grass",1,3.125
"arrival_6","gray",1,3.125
"arrival_6","grinder",2,6.25
"arrival_6","grocery",1,3.125
"arrival_6","ground",22,68.75
"arrival_6","grow",1,3.125
"arrival_6","growth",3,9.375
"arrival_6","guessing",1,3.125
"arrival_6","guy",4,12.5
"arrival_6","hack",1,3.125
"arrival_6","half",7,21.875
"arrival_6","hand",22,68.75
"arrival_6","handing",1,3.125
"arrival_6","handkerchief",2,6.25
"arrival_6","handle",7,21.875
"arrival_6","handwriting",1,3.125
"arrival_6","hanging",1,3.125
"arrival_6","hat",27,84.375
"arrival_6","hatch",3,9.375
"arrival_6","have",1,3.125
"arrival_6","head",10,31.25
"arrival_6","headscarf",1,3.125
"arrival_6","heat",2,6.25
"arrival_6","heater",1,3.125
"arrival_6","heaven",1,3.125
"arrival_6","height",2,6.25
"arrival_6","help",1,3.125
"arrival_6","hide",1,3.125
"arrival_6","hill",3,9.375
"arrival_6","hills",1,3.125
"arrival_6","hillside",3,9.375
"arrival_6","hmm",3,9.375
"arrival_6","hold",3,9.375
"arrival_6","hole",13,40.625
"arrival_6","home",5,15.625
"arrival_6","homie",1,3.125
"arrival_6","hook",11,34.375
"arrival_6","hope",1,3.125
"arrival_6","horizontal",1,3.125
"arrival_6","horn",2,6.25
"arrival_6","hornd",1,3.125
"arrival_6","horseshoe",1,3.125
"arrival_6","hose",1,3.125
"arrival_6","hotel",1,3.125
"arrival_6","house",8,25
"arrival_6","housecoat",1,3.125
"arrival_6","housing",1,3.125
"arrival_6","hover",1,3.125
"arrival_6","husband",2,6.25
"arrival_6","ice",1,3.125
"arrival_6","idea",1,3.125
"arrival_6","iguana",1,3.125
"arrival_6","illustration",2,6.25
"arrival_6","image",4,12.5
"arrival_6","implement",2,6.25
"arrival_6","income",1,3.125
"arrival_6","indianish",1,3.125
"arrival_6","individual",1,3.125
"arrival_6","inflate",1,3.125
"arrival_6","information",1,3.125
"arrival_6","ink",9,28.125
"arrival_6","inkwell",1,3.125
"arrival_6","insect",10,31.25
"arrival_6","inside",1,3.125
"arrival_6","instruction",4,12.5
"arrival_6","intersector",1,3.125
"arrival_6","introduction",1,3.125
"arrival_6","isthere",1,3.125
"arrival_6","item",6,18.75
"arrival_6","jacket",3,9.375
"arrival_6","jail",1,3.125
"arrival_6","jar",3,9.375
"arrival_6","job",2,6.25
"arrival_6","jug",1,3.125
"arrival_6","keep",2,6.25
"arrival_6","kerchief",2,6.25
"arrival_6","kerosene",2,6.25
"arrival_6","kettle",1,3.125
"arrival_6","key",4,12.5
"arrival_6","kid",5,15.625
"arrival_6","kind",23,71.875
"arrival_6","kingdom",1,3.125
"arrival_6","kitchen",4,12.5
"arrival_6","knit",1,3.125
"arrival_6","knob",2,6.25
"arrival_6","knuckle",1,3.125
"arrival_6","lace",1,3.125
"arrival_6","lacy",1,3.125
"arrival_6","ladder",24,75
"arrival_6","lady",2,6.25
"arrival_6","lamb",1,3.125
"arrival_6","lamp",13,40.625
"arrival_6","land",5,15.625
"arrival_6","lands",2,6.25
"arrival_6","landscape",4,12.5
"arrival_6","lantern",1,3.125
"arrival_6","laundry",8,25
"arrival_6","layer",2,6.25
"arrival_6","leaf",23,71.875
"arrival_6","leafs",1,3.125
"arrival_6","lease",1,3.125
"arrival_6","leave",16,50
"arrival_6","ledge",2,6.25
"arrival_6","left",7,21.875
"arrival_6","leg",6,18.75
"arrival_6","lemon",1,3.125
"arrival_6","letter",25,78.125
"arrival_6","letterbox",1,3.125
"arrival_6","level",4,12.5
"arrival_6","lever",2,6.25
"arrival_6","lid",2,6.25
"arrival_6","life",5,15.625
"arrival_6","lifespan",2,6.25
"arrival_6","lift",1,3.125
"arrival_6","light",11,34.375
"arrival_6","lighting",1,3.125
"arrival_6","lights",1,3.125
"arrival_6","line",8,25
"arrival_6","liquid",2,6.25
"arrival_6","lit",2,6.25
"arrival_6","live",1,3.125
"arrival_6","lizard",2,6.25
"arrival_6","look",4,12.5
"arrival_6","lot",20,62.5
"arrival_6","lots",1,3.125
"arrival_6","lunch",1,3.125
"arrival_6","machine",11,34.375
"arrival_6","machinery",2,6.25
"arrival_6","magic",3,9.375
"arrival_6","mail",6,18.75
"arrival_6","mailbox",17,53.125
"arrival_6","maker",5,15.625
"arrival_6","male",3,9.375
"arrival_6","man",27,84.375
"arrival_6","mantis",2,6.25
"arrival_6","mantle",4,12.5
"arrival_6","map",1,3.125
"arrival_6","mattress",1,3.125
"arrival_6","maybe",1,3.125
"arrival_6","meal",5,15.625
"arrival_6","mechanism",2,6.25
"arrival_6","memory",3,9.375
"arrival_6","message",6,18.75
"arrival_6","metal",5,15.625
"arrival_6","middle",8,25
"arrival_6","mirror",11,34.375
"arrival_6","mission",1,3.125
"arrival_6","moat",1,3.125
"arrival_6","mobile",1,3.125
"arrival_6","model",1,3.125
"arrival_6","mom",2,6.25
"arrival_6","money",24,75
"arrival_6","monster",1,3.125
"arrival_6","morning",1,3.125
"arrival_6","mortal",1,3.125
"arrival_6","mosquito",1,3.125
"arrival_6","mother",10,31.25
"arrival_6","motif",1,3.125
"arrival_6","mouse",11,34.375
"arrival_6","mouth",9,28.125
"arrival_6","napkin",1,3.125
"arrival_6","narrow",1,3.125
"arrival_6","nature",1,3.125
"arrival_6","neckerchief",1,3.125
"arrival_6","neighbor",1,3.125
"arrival_6","neighborhood",1,3.125
"arrival_6","ness",1,3.125
"arrival_6","nest",2,6.25
"arrival_6","news",1,3.125
"arrival_6","newspaper",15,46.875
"arrival_6","night",5,15.625
"arrival_6","nightgown",1,3.125
"arrival_6","noise",1,3.125
"arrival_6","note",6,18.75
"arrival_6","notice",2,6.25
"arrival_6","number",5,15.625
"arrival_6","object",9,28.125
"arrival_6","obscurity",1,3.125
"arrival_6","octopus",1,3.125
"arrival_6","office",3,9.375
"arrival_6","oftentime",1,3.125
"arrival_6","oh",1,3.125
"arrival_6","ohh",1,3.125
"arrival_6","oil",6,18.75
"arrival_6","one",11,34.375
"arrival_6","open",3,9.375
"arrival_6","opener",1,3.125
"arrival_6","opening",5,15.625
"arrival_6","orb",1,3.125
"arrival_6","origami",18,56.25
"arrival_6","ornament",1,3.125
"arrival_6","outline",4,12.5
"arrival_6","oven",1,3.125
"arrival_6","page",11,34.375
"arrival_6","pain",1,3.125
"arrival_6","pair",3,9.375
"arrival_6","palace",1,3.125
"arrival_6","palm",1,3.125
"arrival_6","panel",1,3.125
"arrival_6","pants",4,12.5
"arrival_6","paper",21,65.625
"arrival_6","papers",2,6.25
"arrival_6","park",1,3.125
"arrival_6","part",10,31.25
"arrival_6","partner",1,3.125
"arrival_6","pass",1,3.125
"arrival_6","path",2,6.25
"arrival_6","pattern",2,6.25
"arrival_6","pear",1,3.125
"arrival_6","pearl",1,3.125
"arrival_6","peculiar",1,3.125
"arrival_6","pedal",2,6.25
"arrival_6","peg",2,6.25
"arrival_6","pen",15,46.875
"arrival_6","pencil",1,3.125
"arrival_6","people",13,40.625
"arrival_6","pepper",2,6.25
"arrival_6","percentage",1,3.125
"arrival_6","perimeter",1,3.125
"arrival_6","perogie",1,3.125
"arrival_6","person",13,40.625
"arrival_6","pestle",1,3.125
"arrival_6","pet",10,31.25
"arrival_6","petal",12,37.5
"arrival_6","petale",1,3.125
"arrival_6","photo",8,25
"arrival_6","photograph",2,6.25
"arrival_6","pick",6,18.75
"arrival_6","picture",24,75
"arrival_6","piece",16,50
"arrival_6","pig",2,6.25
"arrival_6","pigeon",1,3.125
"arrival_6","pin",2,6.25
"arrival_6","pine",4,12.5
"arrival_6","pipe",1,3.125
"arrival_6","pit",1,3.125
"arrival_6","place",7,21.875
"arrival_6","plane",2,6.25
"arrival_6","plant",10,31.25
"arrival_6","plate",4,12.5
"arrival_6","platter",1,3.125
"arrival_6","playground",1,3.125
"arrival_6","pocket",1,3.125
"arrival_6","pod",1,3.125
"arrival_6","point",7,21.875
"arrival_6","pointing",1,3.125
"arrival_6","pointy",3,9.375
"arrival_6","pole",2,6.25
"arrival_6","poll",1,3.125
"arrival_6","pollen",1,3.125
"arrival_6","pop",1,3.125
"arrival_6","poppy",1,3.125
"arrival_6","portrait",6,18.75
"arrival_6","post",5,15.625
"arrival_6","postal",1,3.125
"arrival_6","postcard",1,3.125
"arrival_6","posting",1,3.125
"arrival_6","pot",21,65.625
"arrival_6","pots",5,15.625
"arrival_6","pottery",4,12.5
"arrival_6","praying",1,3.125
"arrival_6","process",2,6.25
"arrival_6","progress",1,3.125
"arrival_6","progression",3,9.375
"arrival_6","proportion",1,3.125
"arrival_6","protagonist",1,3.125
"arrival_6","puffs",1,3.125
"arrival_6","pull",1,3.125
"arrival_6","puller",1,3.125
"arrival_6","pupil",1,3.125
"arrival_6","purse",1,3.125
"arrival_6","put",1,3.125
"arrival_6","pyramid",2,6.25
"arrival_6","pyramids",1,3.125
"arrival_6","quill",1,3.125
"arrival_6","rack",8,25
"arrival_6","radio",1,3.125
"arrival_6","rag",1,3.125
"arrival_6","rail",1,3.125
"arrival_6","rain",8,25
"arrival_6","ram",1,3.125
"arrival_6","reappear",1,3.125
"arrival_6","reason",2,6.25
"arrival_6","recipient",1,3.125
"arrival_6","reflection",3,9.375
"arrival_6","reply",2,6.25
"arrival_6","return",1,3.125
"arrival_6","right",7,21.875
"arrival_6","rim",1,3.125
"arrival_6","rise",1,3.125
"arrival_6","river",1,3.125
"arrival_6","road",1,3.125
"arrival_6","roads",2,6.25
"arrival_6","roadway",2,6.25
"arrival_6","robot",1,3.125
"arrival_6","rodent",1,3.125
"arrival_6","rolling",1,3.125
"arrival_6","roof",4,12.5
"arrival_6","rooftop",1,3.125
"arrival_6","room",13,40.625
"arrival_6","rose",1,3.125
"arrival_6","round",2,6.25
"arrival_6","row",4,12.5
"arrival_6","rubber",1,3.125
"arrival_6","run",2,6.25
"arrival_6","russia",1,3.125
"arrival_6","sand",3,9.375
"arrival_6","saucer",8,25
"arrival_6","scallop",1,3.125
"arrival_6","scape",1,3.125
"arrival_6","scarf",4,12.5
"arrival_6","scarve",1,3.125
"arrival_6","scene",10,31.25
"arrival_6","school",1,3.125
"arrival_6","scorpion",2,6.25
"arrival_6","screen",1,3.125
"arrival_6","seal",3,9.375
"arrival_6","season",8,25
"arrival_6","seasons",2,6.25
"arrival_6","second",1,3.125
"arrival_6","see",1,3.125
"arrival_6","seed",12,37.5
"arrival_6","seedling",1,3.125
"arrival_6","segment",1,3.125
"arrival_6","sense",1,3.125
"arrival_6","separating",1,3.125
"arrival_6","sepia",7,21.875
"arrival_6","sequence",2,6.25
"arrival_6","series",4,12.5
"arrival_6","session",1,3.125
"arrival_6","set",4,12.5
"arrival_6","setting",2,6.25
"arrival_6","shade",1,3.125
"arrival_6","shadow",1,3.125
"arrival_6","shadows",1,3.125
"arrival_6","shaker",2,6.25
"arrival_6","shape",22,68.75
"arrival_6","shark",3,9.375
"arrival_6","shawl",2,6.25
"arrival_6","sheet",1,3.125
"arrival_6","shelf",7,21.875
"arrival_6","shelving",1,3.125
"arrival_6","shift",1,3.125
"arrival_6","ship",8,25
"arrival_6","shirt",4,12.5
"arrival_6","shoe",9,28.125
"arrival_6","shorter",1,3.125
"arrival_6","shot",1,3.125
"arrival_6","show",1,3.125
"arrival_6","shrink",1,3.125
"arrival_6","shrivel",1,3.125
"arrival_6","shut",1,3.125
"arrival_6","side",18,56.25
"arrival_6","sidewalk",1,3.125
"arrival_6","sight",1,3.125
"arrival_6","sign",3,9.375
"arrival_6","sill",4,12.5
"arrival_6","silver",1,3.125
"arrival_6","sit",1,3.125
"arrival_6","size",4,12.5
"arrival_6","skeleton",5,15.625
"arrival_6","sketch",1,3.125
"arrival_6","skirt",1,3.125
"arrival_6","sky",17,53.125
"arrival_6","sleep",2,6.25
"arrival_6","sleeping",1,3.125
"arrival_6","sleeve",3,9.375
"arrival_6","slipper",1,3.125
"arrival_6","slips",1,3.125
